Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,,,15937606743,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,68929152803,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,18754065159,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,5648927066,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,2630682295,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,1241833122,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,23421966357,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,47686673,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,0,,,,0,,14575420,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1,No Quantity,0,,,,0,,21214006775,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,0,,,,0,,4981982649,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,1714290695,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,50634382,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,3632012972,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,0,,8614957705,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,0,,806377918,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,3009220528,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,2376398615,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,,,1298862241,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,0,,132834607,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,521085864,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1,No Quantity,0,,,,,,1786517251,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,60,Fabrics; knitted or crocheted,1,No Quantity,0,,,,0,,1690963046,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2798682742,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,0,,,,0,,3874680893,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,0,,,,0,,506114555,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3650839518,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,0,,,,0,,79621530,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1,No Quantity,0,,,,0,,11987796,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,0,,,,0,,218563098,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,0,,,,0,,1669702722,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,0,,,,0,,1023009705,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,0,,,,0,,7219290605,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,0,,,,,,65288227194,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,0,,,,,,21475573590,,,4
H5,2017,2017,2017,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,73,Iron or steel articles,1,No Quantity,0,,,,0,,10020271142,,,4
